Date,Open,High,Low,Close,Adj Close,Volume
2018-11-05,120.750000,120.750000,117.910004,117.910004,112.602745,2100
2018-11-06,117.910004,117.910004,117.910004,117.910004,112.602745,100
2018-11-07,120.139999,122.389999,120.139999,122.209999,116.709198,3000
2018-11-08,121.889999,122.800003,121.839996,121.839996,116.355850,7100
2018-11-09,120.620003,120.930000,120.269997,120.330002,114.913795,15500
2018-11-12,119.430000,121.139999,118.320000,121.139999,115.687347,3200
2018-11-13,118.370003,118.699997,117.449997,117.559998,112.268486,3300
2018-11-14,118.660004,118.669998,116.339996,116.650002,111.399452,21400
2018-11-15,116.309998,117.800003,116.089996,117.800003,112.497696,1300
2018-11-16,117.660004,118.260002,117.660004,118.260002,112.936981,1200
2018-11-19,117.870003,117.870003,115.379997,115.769997,110.559059,5200
2018-11-20,113.540001,113.760002,112.650002,113.220001,108.123833,1700
2018-11-21,114.220001,114.629997,114.070000,114.070000,108.935593,4300
2018-11-23,113.379997,113.660004,113.379997,113.660004,108.544044,2400
2018-11-26,113.800003,115.000000,113.800003,115.000000,109.823723,1000
2018-11-27,114.370003,115.430000,114.370003,115.309998,110.119759,3400
2018-11-28,116.339996,118.570000,116.250000,118.559998,113.223480,3600
2018-11-29,118.650002,118.650002,118.349998,118.349998,113.022919,1700
2018-11-30,118.610001,119.279999,118.519997,119.279999,113.911072,2100
2018-12-03,121.769997,121.769997,120.320000,120.769997,115.334000,12100
2018-12-04,116.940002,117.010002,116.820000,116.820000,111.561798,1200
2018-12-06,114.449997,115.550003,114.019997,115.519997,110.320305,3200
2018-12-07,115.010002,115.120003,114.040001,114.040001,108.906944,2300
2018-12-10,113.339996,114.000000,111.589996,114.000000,108.868729,1900
2018-12-11,115.339996,115.339996,113.919998,113.919998,108.792336,1100
2018-12-12,115.379997,116.150002,114.449997,114.449997,109.298485,3400
2018-12-13,115.480003,115.480003,114.300003,114.519997,109.365318,1500
2018-12-14,112.639999,112.639999,112.260002,112.260002,107.207039,2000
2018-12-17,111.830002,111.830002,109.470001,109.480003,104.552170,2300
2018-12-18,110.269997,110.269997,110.000000,110.000000,105.048798,1100
2018-12-19,110.809998,111.580002,108.419998,108.419998,103.539894,14800
2018-12-20,107.500000,107.500000,104.860001,106.580002,101.782707,13300
2018-12-21,106.199997,108.419998,103.900002,104.019997,99.337944,7700
2018-12-24,103.320000,103.320000,100.680000,100.849998,96.753372,6800
2018-12-26,100.940002,105.779999,100.699997,105.779999,101.483109,3900
2018-12-27,105.019997,106.540001,104.099998,106.540001,102.212234,7000
2018-12-28,108.279999,108.279999,106.639999,106.800003,102.461685,2500
2018-12-31,107.459999,107.830002,107.449997,107.830002,103.449821,1800
2019-01-02,107.680000,108.400002,107.300003,107.860001,103.478615,50700
2019-01-03,106.250000,106.250000,105.099998,105.099998,100.830727,800
2019-01-04,108.389999,108.750000,108.389999,108.750000,104.332466,200
2019-01-07,110.209999,110.410004,109.730003,109.730003,105.272652,4800
2019-01-08,110.699997,110.989998,110.000000,110.989998,106.481476,1900
